,state,0,1,2,3,4,5,6
3885,0,1500522,144052,758545,476233,1523706,195263,1500522
3886,0,1383726,132687,699243,438853,1401215,180668,1383726
3887,0,1508854,145582,762107,478393,1530605,197219,1508854
3888,0,1490138,143795,752672,472804,1506946,195538,1490138
3889,0,1495474,143135,755056,474163,1517812,194479,1495474
3890,0,1484682,142468,750498,471053,1504626,193202,1484682
3891,0,1498547,144013,756356,474900,1519450,195004,1498547
3892,0,1485000,142376,747802,469503,1506467,193036,1485000
3893,0,1412750,134899,715011,448784,1429841,182655,1412750
3894,0,1539580,142229,777391,488541,1536205,193947,1539580
3895,0,1508569,137053,765635,480912,1527530,191331,1508569
3896,0,1522686,139211,772818,485267,1538763,193090,1522686
3897,0,1499224,138945,762114,478871,1512935,191734,1499224
3898,0,1516164,140229,768003,482530,1525990,191451,1516164
3899,0,1505627,138496,762769,479104,1517946,190059,1505627
3900,0,1511576,139673,767355,482278,1525505,191175,1511576
3901,0,1472987,136078,747203,469482,1487971,186605,1472987
3902,0,1488766,137339,758678,476875,1509724,189968,1488766
3903,0,1490928,135487,755904,474820,1507806,189090,1490928
3904,0,1449674,133888,735451,462328,1463804,184261,1449674
3905,0,1491589,139827,763196,479811,1514985,193939,1491589
3906,0,1497213,139120,759197,477303,1510089,188975,1497213
3907,0,1481817,345976,1292333,728609,1443603,618103,1481817
3908,0,6782808,7287626,3028287,1042858,6202055,4552640,6782808
3909,0,18432735,19693243,3378585,213526,15278223,9010487,18432735
3910,0,17975045,19234982,3295468,206617,14889694,8777694,17975045
3911,0,18058257,19329229,3316247,207991,15029901,8874115,18058257
3912,0,10952873,11652657,1998758,132648,8922508,5243504,10952873
3913,0,2224802,2338450,417139,40448,1788732,1059014,2224802
3914,0,2119994,2326805,409787,37858,1775934,1053206,2119994
3915,0,9091259,9778156,1696809,116953,7676264,4539832,9091259
3916,0,18563830,19854335,3404826,212916,15407379,9094786,18563830
3917,0,18678156,19981132,3425282,213852,15492566,9142688,18678156
3918,0,18604560,19887277,3409879,213410,15444222,9115649,18604560
3919,0,17621007,18866489,3233772,202439,14616107,8625754,17621007
3920,0,14391411,15388043,2637875,166335,11925734,7033209,14391411
3921,0,17000817,18143387,3112580,200098,13987999,8240362,17000817
3922,0,2304265,2429393,431585,40854,1854773,1097654,2304265
3923,0,2109363,2308438,409142,37169,1749392,1040134,2109363
3924,0,2848507,3094639,546372,43020,2505074,1482861,2848507
3925,0,18587311,19878665,3414331,217841,15424757,9111419,18587311
3926,0,18659234,19968311,3422573,213754,15484946,9134575,18659234
3927,0,18705891,20005021,3429874,214266,15517272,9159619,18705891
3928,0,20098454,21505808,3686085,229979,16686672,9844797,20098454
3929,0,11652264,12462003,2138685,136441,9662658,5697086,11652264
3930,0,18052173,19305829,3317041,213023,14975897,8841235,18052173
3931,0,4155110,4410799,753727,52447,3311559,1928734,4155110
3932,0,2211945,2345047,418627,40102,1809682,1072594,2211945
3933,0,2154031,2343788,412534,39894,1781352,1054937,2154031
3934,0,15016073,16108884,2781104,180045,12602632,7454163,15016073
3935,0,18631818,19925404,3415089,213249,15454488,9119586,18631818
3936,0,18625339,19921467,3414742,213292,15455593,9123211,18625339
3937,0,18519177,19817758,3396488,212266,15384242,9077114,18519177
3938,0,18042137,19294879,3310174,207604,14972306,8834106,18042137
3939,0,17526971,18748185,3213025,201265,14528221,8567795,17526971
3940,0,8773024,9333737,1602634,109114,7134737,4186251,8773024
3941,0,2195519,2336872,416501,39932,1798770,1077683,2195519
3942,0,2080925,2254233,398889,34735,1706786,1008174,2080925
3943,0,7453094,8017213,1389900,94408,6323016,3746428,7453094
3944,0,18447484,19732630,3388740,217299,15312156,9040538,18447484
3945,0,18690994,19995273,3428047,214005,15507272,9148027,18690994
3946,0,18654409,19948301,3418492,213291,15471095,9131901,18654409
3947,0,19542893,20920753,3587588,224085,16522377,10126848,19542893
3948,0,15257813,16321514,2799782,176374,12361585,6929098,15257813
3949,0,15940748,16975488,2914230,188142,13090337,7727467,15940748
3950,0,2262419,2391896,429576,40885,1854820,1119478,2262419
3951,0,2270033,2476092,438416,40447,1887691,1134068,2270033
3952,0,9947823,10652720,1849509,124692,8391170,4987357,9947823
3953,0,19073216,20404502,3503957,219087,15863613,9383154,19073216
3954,0,18774413,20077829,3443501,215189,15575290,9209008,18774413
3955,0,19102004,20433374,3507685,219177,15883519,9391871,19102004
3956,0,17062828,18233784,3129290,196326,14161590,8379643,17062828
3957,0,15177969,16222631,2795190,183393,12588123,7450925,15177969
3958,0,17040910,18174876,3113890,196391,13988858,8264720,17040910
3959,0,2066087,2185588,395412,38678,1732759,1034066,2066087
3960,0,2155367,2329373,412255,36690,1775773,1065939,2155367
3961,0,7590025,8149862,1423052,101070,6451351,3842833,7590025
3962,0,19179978,20521084,3520013,220118,15928086,9420237,19179978
3963,0,19108065,20393979,3493902,218654,15808213,9342522,19108065
3964,0,18855871,20196472,3470455,216669,15700946,9287776,18855871
3965,0,16135150,17232944,2957204,191443,13360860,7911364,16135150
3966,0,15770296,16876699,2905710,182408,13135105,7765114,15770296
3967,0,18834542,20137136,3455983,216037,15641931,9249029,18834542
3968,0,2638466,2769263,479645,40369,2047640,1209533,2638466
3969,0,2159032,2316315,415120,35900,1812575,1079367,2159032
3970,0,2266267,2435182,436861,41475,1942139,1188946,2266267
3971,0,4614406,4963151,864082,59662,3889525,2309468,4614406
3972,0,19131667,20466922,3512287,219363,15896864,9399049,19131667
3973,0,19158714,20484900,3516531,219996,15918295,9414201,19158714
3974,0,17899824,19132830,3291220,212098,14852082,8793367,17899824
3975,0,19022765,20336613,3489255,218353,15790328,9335937,19022765
3976,0,12524014,13399411,2305064,146921,10426450,6172127,12524014
3977,0,17977781,19207413,3294336,206443,14894736,8802262,17977781
3978,0,3797659,4005091,694662,52767,3029070,1791711,3797659
3979,0,2227982,2407400,426018,40705,1831421,1101330,2227982
3980,0,4756247,5076258,890193,65131,3981677,2368109,4756247
3981,0,13057734,14015447,2420850,158832,10979950,6516545,13057734
3982,0,19073285,20385224,3497481,218323,15818516,9355767,19073285
3983,0,19203286,20538072,3523422,219961,15943181,9431038,19203286
3984,0,17777965,18995576,3268054,210259,14760876,8726943,17777965
3985,0,16946630,18125749,3113113,195677,14093536,8344706,16946630
3986,0,18667427,19963214,3429355,217191,15497150,9166999,18667427
3987,0,7883271,8348757,1432911,98674,6358943,3751419,7883271
3988,0,2186659,2360044,422740,36239,1843042,1104224,2186659
3989,0,4760730,5090331,892054,69506,3964053,2362035,4760730
3990,0,7554646,8125153,1411059,96164,6398586,3811484,7554646
3991,0,19011652,20335778,3489979,218559,15783401,9336113,19011652
3992,0,19189484,20514465,3521384,219958,15939799,9426637,19189484
3993,0,19055122,20365189,3501560,223917,15814627,9357346,19055122
3994,0,19373043,20717569,3555505,222701,16107890,9526923,19373043
3995,0,15179571,16230107,2786362,175896,12589374,7447711,15179571
3996,0,14647597,15565624,2672370,173522,11989073,7077370,14647597
3997,0,2202924,2396287,424495,38635,1851680,1116325,2202924
3998,0,4353964,4657788,818626,63370,3627281,2156277,4353964
3999,0,4252948,4596976,808628,59832,3668593,2197471,4252948
4000,0,18260031,19522617,3350298,209810,15153608,8964073,18260031
4001,0,19153147,20482463,3514746,219783,15906522,9404722,19153147
4002,0,18015002,19240025,3309897,212620,14948015,8845916,18015002
4003,0,19919743,21302511,3653177,227905,16524414,9773211,19919743
4004,0,8989256,9619552,1656742,107975,7490175,4436308,8989256
4005,0,18744514,19963387,3426082,219111,15407877,9099394,18744514
4006,0,2167976,2348828,416663,37902,1789380,1078266,2167976
4007,0,4481760,4794458,841152,64708,3762858,2236138,4481760
4008,0,2305907,2498624,449064,38048,2030946,1229902,2305907
4009,0,19214776,20559251,3526475,220235,15948461,9432726,19214776
4010,0,17682761,18899082,3252081,209127,14690865,8688763,17682761
4011,0,18776904,20074675,3443538,215190,15585358,9208212,18776904
4012,0,19296365,20640192,3542180,221164,16036571,9489069,19296365
4013,0,14145186,15109675,2593523,164436,11713502,6925931,14145186
4014,0,19272443,20605005,3536172,220547,16005202,9467619,19272443
4015,0,2867626,3018534,525366,43471,2260967,1325870,2867626
4016,0,2270977,2462592,441090,42145,1956140,1198360,2270977
4017,0,3513511,3728104,647553,45599,2851943,1671150,3513511
4018,0,2370499,2565503,457278,43953,2033830,1251106,2370499
4019,0,19077351,20409766,3511901,219502,15897449,9401136,19077351
4020,0,19135646,20457647,3510586,219334,15881192,9388411,19135646
4021,0,18563118,19862291,3411356,214207,15427036,9124132,18563118
4022,0,17518714,18720158,3213831,201604,14561097,8613227,17518714
4023,0,16497989,17621051,3028719,195508,13653705,8076958,16497989
4024,0,18645669,19939262,3423077,214569,15492325,9161140,18645669
4025,0,2499567,2628785,451075,38299,1923157,1137403,2499567
4026,0,5013482,5364941,941025,68435,4200225,2493124,5013482
4027,0,2320798,2456938,438873,41209,1902173,1143931,2320798
4028,0,17333720,18608416,3209047,206459,14550268,8628916,17333720
4029,0,19101113,20415404,3501015,218805,15845697,9369644,19101113
4030,0,18072903,19321322,3318954,207975,15012392,8883146,18072903
4031,0,19252326,20575922,3528078,220340,15973571,9444159,19252326
4032,0,14404720,15399126,2653288,173045,11972755,7091702,14404720
4033,0,16197029,17327103,2973220,186657,13439363,7945859,16197029
4034,0,4701927,4972548,855021,63032,3758213,2212405,4701927
4035,0,4655034,4982618,873957,64351,3870677,2306592,4655034
4036,0,2210458,2364998,423705,40310,1858742,1112851,2210458
4037,0,14460498,15524681,2680491,174456,12146595,7205376,14460498
4038,0,19155938,20465158,3510730,219190,15887362,9396004,19155938
4039,0,19260847,20599568,3534357,220902,15997455,9462587,19260847
4040,0,17831776,19052280,3276387,211808,14805571,8763700,17831776
4041,0,14716369,15739701,2704094,171266,12224477,7234569,14716369
4042,0,18187441,19442759,3335083,209149,15084866,8919260,18187441
4043,0,8417250,8938259,1535799,104390,6843450,4042532,8417250
4044,0,4861566,5214494,911095,66332,4038071,2403308,4861566
4045,0,2204367,2360291,424944,40884,1864890,1120115,2204367
4046,0,10455929,11232353,1942385,128415,8811364,5235573,10455929
4047,0,19103936,20422583,3506040,219555,15859472,9377215,19103936
4048,0,19133226,20453107,3507663,219405,15882179,9392477,19133226
4049,0,19059510,20382387,3505008,224347,15830394,9370618,19059510
4050,0,19202815,20528941,3521860,220138,15927937,9419553,19202815
4051,0,12102043,12936971,2225851,141839,10063607,5956607,12102043
4052,0,11605741,12323854,2117701,139898,9473719,5597047,11605741
4053,0,5146868,5537176,962967,69757,4276825,2541127,5146868
4054,0,2131468,2247248,405312,39378,1772764,1064653,2131468
4055,0,3168170,3460246,612170,47883,2768963,1665596,3168170
4056,0,19025793,20347092,3493831,218515,15808883,9352149,19025793
4057,0,19195139,20526390,3521206,219733,15942633,9425306,19195139
4058,0,18908772,20140060,3460947,221148,15619260,9242509,18908772
4059,0,19555208,20972128,3600576,225021,16314356,9648419,19555208
4060,0,12487730,13365350,2297463,146432,10381509,6148898,12487730
4061,0,18313680,19497073,3345904,213966,15046535,8884583,18313680
4062,0,5312260,5712753,991978,71428,4431834,2623781,5312260
4063,0,2256386,2401846,426786,40680,1845651,1119663,2256386
4064,0,2238325,2432155,440284,37912,1979169,1200131,2238325
4065,0,19121531,20461706,3512933,219628,15909660,9400966,19121531
4066,0,17933153,19175246,3290602,206442,14887459,8807685,17933153
4067,0,19086153,20399756,3508282,224430,15853122,9379887,19086153
4068,0,18601486,19893967,3413539,213196,15443029,9132467,18601486
4069,0,12968297,13848982,2378667,151325,10747042,6360579,12968297
4070,0,19166106,20500995,3517656,219752,15924329,9416630,19166106
4071,0,5207705,5557209,966867,70815,4313234,2547072,5207705
4072,0,2300172,2401424,420256,36204,1784034,1069171,2300172
4073,0,2222237,2401232,425108,37850,1844961,1111230,2222237
4074,0,4045513,4367557,774349,61266,3496320,2095555,4045513
4075,0,19075242,20402441,3502915,219274,15854514,9378106,19075242
4076,0,19144317,20463867,3510926,219292,15888364,9397248,19144317
4077,0,18982468,20292011,3480722,217655,15746804,9310227,18982468
4078,0,19392868,20742793,3561075,222640,16138116,9547617,19392868
4079,0,16098242,17198929,2959078,191088,13351576,7901207,16098242
4080,0,16168553,17282201,2965803,186542,13396160,7921396,16168553
4081,0,5456500,5777901,998865,71612,4410853,2603703,5456500
4082,0,2175804,2342413,415437,39305,1798884,1084011,2175804
4083,0,2217915,2372623,426396,37448,1872839,1117472,2217915
4084,0,18538687,19874605,3424061,218808,15514207,9200687,18538687
4085,0,19108220,20434338,3506084,218976,15869997,9387242,19108220
4086,0,18160967,19394569,3329837,208776,15072578,8910217,18160967
4087,0,19209205,20558650,3526037,220317,15968898,9455350,19209205
4088,0,15597295,16660987,2869250,186228,12940640,7653742,15597295
4089,0,17015351,18189583,3120479,195492,14113088,8341401,17015351
4090,0,6344348,6731928,1156870,81167,5116778,3025172,6344348
4091,0,2208886,2373992,426311,36322,1834448,1091997,2208886
4092,0,2207431,2347964,419045,39940,1846098,1108634,2207431
4093,0,15072723,16185664,2791324,180604,12654472,7508048,15072723
4094,0,19162244,20471690,3512997,219490,15900627,9402208,19162244
4095,0,19222307,20572474,3532029,220699,15986362,9452630,19222307
4096,0,17871642,19083246,3280410,210700,14810843,8761172,17871642
4097,0,15633557,16725608,2872739,180969,12996894,7690367,15633557
4098,0,17911738,19153608,3286745,205953,14868712,8791210,17911738
4099,0,8134425,8620183,1480085,100700,6581299,3883244,8134425
4100,0,2194198,2368916,423237,36264,1840539,1100492,2194198
4101,0,2266504,2426875,436171,41460,1903781,1148113,2266504
4102,0,12809824,13737690,2372746,155178,10756467,6385033,12809824
4103,0,19047242,20379088,3496781,218447,15829679,9360814,19047242
4104,0,19132072,20405427,3508681,224685,15843579,9378337,19132072
4105,0,19549818,20941191,3593656,224815,16264738,9616232,19549818
4106,0,11709720,12528481,2154085,137508,9733061,5761523,11709720
4107,0,19159361,20471914,3510853,219325,15880243,9388393,19159361
4108,0,9085397,9664287,1664637,112702,7444359,4400162,9085397
4109,0,2262037,2425180,429098,41283,1842285,1109293,2262037
4110,0,2083210,2232227,403365,34964,1764338,1056507,2083210
4111,0,8449513,9085339,1574981,105803,7141894,4245369,8449513
4112,0,17687650,18911230,3244568,203883,14675374,8674107,17687650
4113,0,19164973,20484414,3510583,224212,15861850,9383888,19164973
4114,0,19120873,20433598,3517763,219743,15917550,9415022,19120873
4115,0,19518700,20882401,3584269,224047,16235084,9606329,19518700
4116,0,13167502,14078839,2420544,154052,10929230,6463944,13167502
4117,0,13843091,14715423,2525024,164413,11325865,6687924,13843091
4118,0,2145579,2320531,411511,39305,1778618,1066368,2145579
4119,0,2211439,2364856,424901,37201,1838413,1096389,2211439
4120,0,4909710,5297870,927721,67014,4228328,2531778,4909710
4121,0,19156400,20488844,3514548,219340,15898386,9400170,19156400
4122,0,17606356,18810258,3235949,208557,14612346,8646800,17606356
4123,0,19200863,20531815,3522673,220024,15943975,9431657,19200863
4124,0,19673045,21033221,3609253,225307,16340870,9665375,19673045
4125,0,8894444,9510602,1637597,106568,7385473,4370524,8894444
4126,0,18312772,19524132,3350197,214708,15068203,8902076,18312772
4127,0,2243424,2408487,424799,40689,1833891,1102321,2243424
4128,0,2192112,2345271,423867,36163,1861131,1111234,2192112
4129,0,2771958,3003632,534245,43458,2414064,1464163,2771958
4130,0,19074999,20391583,3506913,224694,15842299,9368997,19074999
4131,0,19138801,20471121,3513070,219331,15907010,9408990,19138801
4132,0,18426042,19697332,3379314,211323,15289479,9041494,18426042
4133,0,19078701,20404839,3502829,219118,15857990,9383567,19078701
4134,0,13819090,14770713,2535662,160423,11450432,6753682,13819090
4135,0,18578901,19808886,3400306,217829,15305138,9052075,18578901
4136,0,2258135,2402235,428695,41445,1850193,1124626,2258135
4137,0,2228278,2396088,427976,36700,1849294,1103893,2228278
4138,0,2143246,2285617,415267,40269,1886734,1151049,2143246
4139,0,19090690,20474532,3516565,219615,15912990,9405181,19090690
4140,0,19199612,20521660,3520848,220229,15928884,9418755,19199612
4141,0,17932188,19164413,3287933,205765,14875057,8799154,17932188
4142,0,19227762,20571688,3535728,222433,16018016,9477984,19227762
4143,0,16859832,18006088,3096597,199989,13962979,8261256,16859832
4144,0,17601625,18825653,3230452,202403,14615538,8643207,17601625
4145,0,3141971,3308890,568207,45771,2448028,1443951,3141971
4146,0,2204241,2358280,426855,36282,1876296,1114580,2204241
4147,0,2280318,2409248,429847,40732,1853414,1124131,2280318
4148,0,15897944,17078214,2945137,190141,13357097,7923122,15897944
4149,0,19189046,20519614,3519935,219932,15931688,9420519,19189046
4150,0,19117473,20434697,3507890,218886,15875838,9389051,19117473
4151,0,18058452,19316815,3316578,207649,15005854,8871879,18058452
4152,0,15703372,16777676,2886051,187339,13037714,7723207,15703372
4153,0,16668340,17822818,3057598,191652,13824779,8170438,16668340
4154,0,6318361,6691573,1148927,80665,5083073,3004140,6318361
4155,0,2195186,2349954,422969,36095,1850496,1103069,2195186
4156,0,2262995,2416764,435439,41975,1882895,1138850,2262995
4157,0,14205956,15246921,2631435,171044,11929655,7081701,14205956
4158,0,18898501,20213552,3468439,216818,15690036,9273820,18898501
4159,0,19150568,20463830,3511173,219458,15892332,9398793,19150568
4160,0,19323604,20655322,3552031,226879,16050585,9498910,19323604
4161,0,13023472,13934238,2394530,152433,10826339,6408117,13023472
4162,0,18133813,19375649,3322603,208085,15026426,8875568,18133813
4163,0,7049666,7487507,1290387,89401,5750371,3396774,7049666
4164,0,2270124,2434110,430212,41016,1834011,1102680,2270124
4165,0,2075073,2222086,402088,34840,1767579,1060536,2075073
4166,0,12149426,13043129,2253427,146863,10219559,6070139,12149426
4167,0,17887614,19120852,3281941,205728,14851770,8779574,17887614
4168,0,19093624,20400389,3507728,224315,15842153,9373054,19093624
4169,0,19067111,20389175,3497562,218426,15830307,9360052,19067111
4170,0,18874431,20187349,3466091,217287,15702149,9291904,18874431
4171,0,17183406,18359022,3151259,198494,14239354,8417255,17183406
4172,0,12087228,12862041,2207822,145146,9884544,5830573,12087228
4173,0,3146644,3386174,598728,55638,2600573,1552500,3146644
4174,0,2088948,2235176,402838,34982,1759696,1052554,2088948
4175,0,17710970,18981033,3270820,209624,14832042,8794499,17710970
4176,0,19059660,20371280,3493443,218529,15804422,9339373,19059660
4177,0,19207894,20540064,3525254,220122,15951825,9433398,19207894
4178,0,19557836,20901270,3592902,229798,16246903,9621801,19557836
4179,0,14610950,15627163,2684461,169671,12145677,7181855,14610950
4180,0,18178898,19436178,3335250,208831,15075660,8910241,18178898
4181,0,3652073,3822110,662163,50916,2877667,1699221,3652073
4182,0,2144469,2330415,414625,35969,1796538,1080187,2144469
4183,0,2241645,2395083,430243,40557,1897032,1138044,2241645
4184,0,16745370,17958062,3095866,199239,14016823,8313458,16745370
4185,0,19184931,20505090,3517707,219697,15924766,9413367,19184931
4186,0,17884106,19136373,3287145,208219,14821683,8775992,17884106
4187,0,19155844,20459470,3515380,223011,15924679,9415295,19155844
4188,0,14279793,15278824,2625596,166190,11893146,7037213,14279793
4189,0,17903504,19129727,3282300,206025,14831899,8764820,17903504
4190,0,6449025,6832270,1178930,82661,5224229,3086635,6449025
4191,0,2220244,2402216,425739,40526,1839151,1107074,2220244
4192,0,2302964,2457285,440395,36975,1935186,1148095,2302964
4193,0,14518178,15586442,2689024,173814,12191052,7241982,14518178
4194,0,19189304,20498133,3517069,220402,15861143,9388584,19189304
4195,0,19032880,20348133,3498033,223436,15856198,9374846,19032880
4196,0,18163811,19419363,3332216,208708,15083497,8919182,18163811
4197,0,20080606,21484999,3687816,230093,16695389,9875814,20080606
4198,0,16057926,17159376,2943936,185011,13305933,7864180,16057926
4199,0,6968808,7395634,1274841,89401,5656743,3338566,6968808
4200,0,2256005,2413683,427606,40582,1849845,1111863,2256005
4201,0,2273000,2433990,436973,37274,1887531,1134556,2273000
4202,0,10737782,11545140,1995974,131573,9076052,5388300,10737782
4203,0,19045725,20335444,3496466,223954,15793799,9349521,19045725
4204,0,19080456,20409373,3502882,218970,15855227,9374692,19080456
4205,0,19160451,20497821,3517852,219891,15933797,9430853,19160451
4206,0,18253595,19508215,3347733,209863,15131226,8939157,18253595
4207,0,16721222,17881222,3069815,192988,13903192,8225778,16721222
4208,0,7541215,8004941,1382750,96132,6116703,3606702,7541215
4209,0,2263289,2397491,427283,40552,1859713,1123751,2263289
4210,0,2215491,2398833,424044,39357,1821944,1091598,2215491
4211,0,9418162,10110591,1757090,119610,7973960,4742280,9418162
4212,0,18648172,19953555,3425023,214443,15500841,9164811,18648172
4213,0,19164687,20478570,3513913,219506,15895854,9403104,19164687
4214,0,19380770,20732635,3560103,222581,16140069,9547916,19380770
4215,0,16249453,17369901,2981609,187788,13473803,7969340,16249453
4216,0,14966471,15988140,2751629,178668,12408848,7342381,14966471
4217,0,13083209,13943854,2388295,151003,10704550,6318938,13083209
4218,0,2271734,2430224,436188,41475,1917088,1150297,2271734
4219,0,2232232,2388734,422497,40381,1822680,1093407,2232232
4220,0,7697032,8282221,1444952,99114,6548806,3904159,7697032
4221,0,19126342,20452600,3510727,219252,15894022,9395024,19126342
4222,0,19119376,20449448,3508932,219288,15877211,9388977,19119376
4223,0,19252679,20575506,3530463,220508,15974964,9446935,19252679
4224,0,14327757,15308629,2636300,172017,11900613,7046989,14327757
4225,0,16765790,17932978,3077627,193306,13908049,8225603,16765790
4226,0,13449082,14325141,2453905,160473,11010147,6503191,13449082
4227,0,2208005,2365346,427303,36751,1855964,1114125,2208005
4228,0,2247437,2395463,430226,40579,1891680,1136828,2247437
4229,0,8111298,8740565,1518107,103000,6865294,4086170,8111298
4230,0,19188474,20512058,3519409,219826,15930720,9423514,19188474
4231,0,18047703,19304846,3312394,207420,14985449,8856943,18047703
4232,0,19128035,20427196,3511116,224383,15856931,9382293,19128035
4233,0,19127663,20452644,3509994,219147,15890369,9399224,19127663
4234,0,10607928,11355734,1955135,125625,8843178,5230698,10607928
4235,0,14984526,15944172,2734963,176887,12269188,7245825,14984526
4236,0,2261295,2446826,432671,41078,1860355,1119667,2261295
4237,0,2215248,2379281,430783,36827,1918602,1138843,2215248
4238,0,15149569,16242639,2799904,180451,12674944,7530358,15149569
4239,0,19139222,20459519,3510781,221155,15853056,9381194,19139222
4240,0,19040195,20344370,3496570,222383,15834015,9363662,19040195
4241,0,18794723,20106277,3450972,216126,15620141,9233958,18794723
4242,0,18537501,19835737,3405901,213542,15425955,9126825,18537501
4243,0,18552460,19817504,3398691,212709,15384472,9099904,18552460
4244,0,16254785,17322946,2972648,192041,13337872,7872196,16254785
4245,0,2336846,2497658,438199,41001,1898606,1140039,2336846
4246,0,2190404,2345478,425615,36659,1858008,1107720,2190404
4247,0,5902516,6347267,1106731,79008,5018099,3003213,5902516
4248,0,19110064,20383347,3500420,224038,15809750,9356114,19110064
4249,0,18955623,20323447,3493943,218774,15809836,9349234,18955623
4250,0,19149591,20467975,3510901,219540,15900157,9404298,19149591
4251,0,19652664,21024897,3610468,226951,16341144,9664112,19652664
4252,0,13888114,14834632,2546187,161397,11501988,6800258,13888114
4253,0,19100940,20410657,3509205,224394,15799120,9329106,19100940
4254,0,2298707,2422377,424028,37173,1833807,1099895,2298707
4255,0,2139227,2246072,403490,39177,1753785,1058720,2139227
4256,0,5760252,6208079,1078636,76542,4829743,2890402,5760252
4257,0,18345724,19657932,3385900,216366,15350351,9076993,18345724
4258,0,19138712,20471875,3513531,219468,15900080,9402411,19138712
4259,0,18729577,20013605,3433831,214595,15542784,9193990,18729577
4260,0,17855071,19101534,3278200,206121,14842306,8772832,17855071
4261,0,16307315,17419623,2996270,193849,13523684,7996928,16307315
4262,0,17905244,19143491,3285349,205640,14853166,8779846,17905244
4263,0,3441353,3636942,622392,48579,2697296,1589778,3441353
4264,0,2195638,2345814,423046,36192,1857526,1104008,2195638
4265,0,4900060,5206686,910997,71001,4040864,2414265,4900060
4266,0,15870083,17058724,2942660,189732,13345583,7916231,15870083
4267,0,18852741,20147425,3455813,216065,15640622,9247468,18852741
4268,0,19109676,20432849,3506861,219065,15865636,9379762,19109676
4269,0,19351440,20689967,3551368,227456,16048125,9499200,19351440
4270,0,15170095,16220244,2792145,176433,12631884,7473616,15170095
4271,0,18338798,19594620,3361699,210654,15201950,8986500,18338798
4272,0,6645779,7054436,1212944,84329,5373582,3173746,6645779
4273,0,2211712,2370836,423619,36588,1826211,1093104,2211712
4274,0,4482260,4751253,833223,66102,3716254,2213967,4482260
4275,0,11259201,12133118,2098976,138421,9516016,5652299,11259201
4276,0,19157894,20475580,3510451,219304,15894671,9401862,19157894
4277,0,19375692,20717851,3557267,222057,16090058,9513136,19375692
4278,0,19140879,20428469,3511651,224474,15864135,9389267,19140879
4279,0,13606604,14577865,2506234,159214,11347129,6715297,13606604
4280,0,17488299,18699162,3209454,201259,14504180,8575786,17488299
4281,0,10137062,10736549,1844526,123425,8241611,4868175,10137062
4282,0,2138622,2331539,414688,36070,1790399,1076419,2138622
4283,0,4621295,4935228,865411,67774,3863288,2298898,4621295
4284,0,8994660,9683835,1679526,112888,7607124,4525461,8994660
4285,0,18717459,19998486,3431353,214464,15528356,9182322,18717459
4286,0,17996235,19252937,3304301,207016,14944426,8838318,17996235
4287,0,19038920,20338022,3496409,223723,15792818,9344220,19038920
4288,0,19642103,20998690,3603925,225217,16310079,9645607,19642103
4289,0,8987629,9589617,1650851,107397,7452344,4413161,8987629
4290,0,13362484,14237571,2445329,159711,10964956,6476100,13362484
4291,0,2199545,2368892,420406,39165,1813454,1091817,2199545
4292,0,4357254,4648872,816522,61932,3640410,2166242,4357254
4293,0,2110586,2316946,416664,36493,1881506,1143199,2110586
4294,0,18863696,20188495,3465987,216673,15685926,9276614,18863696
4295,0,19125439,20447328,3508434,218992,15866547,9381520,19125439
4296,0,17971242,19215705,3296982,208962,14888994,8812319,17971242
4297,0,19081780,20396082,3507740,222123,15880527,9393311,19081780
4298,0,12803854,13695252,2354982,149804,10656769,6309368,12803854
4299,0,17464176,18654673,3199470,200607,14454374,8544557,17464176
4300,0,2832141,2969200,517888,42616,2229462,1314778,2832141
4301,0,2326358,2543282,456001,38359,2064090,1249759,2326358
4302,0,3863760,4076146,701210,53530,3054216,1803386,3863760
4303,0,2186356,2369476,430253,36817,1940019,1177825,2186356
4304,0,19101250,20469176,3512318,219542,15897138,9398225,19101250
4305,0,19055965,20364934,3502676,224168,15828860,9366010,19055965
4306,0,19212172,20552412,3528004,220245,15957268,9437941,19212172
4307,0,20062145,21445383,3678890,230090,16655230,9848521,20062145
4308,0,9934084,10617561,1825781,117746,8241338,4879304,9934084
4309,0,19103416,20403365,3507277,224076,15845957,9376517,19103416
4310,0,2426375,2568541,438662,37413,1867860,1098901,2426375
4311,0,4507196,4818731,850546,62784,3779356,2229200,4507196
4312,0,2253032,2398641,427411,40756,1854556,1123815,2253032
4313,0,17285886,18549992,3197932,205275,14500064,8599369,17285886
4314,0,19230492,20556386,3526030,220345,15962401,9438946,19230492
4315,0,19139341,20461548,3511332,219469,15883509,9393471,19139341
4316,0,17818212,19055088,3271291,205217,14814953,8760251,17818212
4317,0,18395513,19674270,3376507,211285,15282891,9036932,18395513
4318,0,17724351,18933184,3255331,208749,14689293,8688535,17724351
4319,0,5806181,6154531,1057076,70845,4655671,2745966,5806181
4320,0,4842456,5183423,906348,70242,4060038,2417199,4842456
4321,0,2167526,2329315,411312,39749,1766312,1053173,2167526
4322,0,12893289,13815162,2394860,157034,10848835,6440942,12893289
4323,0,18415333,19703666,3381039,211811,15293210,9042274,18415333
4324,0,19199943,20537932,3526067,220285,15961675,9438617,19199943
4325,0,18984948,20292854,3482829,217947,15774923,9335948,18984948
4326,0,17614427,18836406,3232657,203247,14618923,8645911,17614427
